gender,age,location,purchase_amount,down_payment,installment_amount,installments,payment_status,product_category,merchant_name,customer_income,credit_score,late_payments,fraud_flag
Male,38,Glasgow,948.71,146.53,193.02,11,Missed,Groceries,Currys,8195.67,336,2,0
Female,59,Sheffield,1181.94,130.86,45.02,7,Paid,Groceries,Currys,5560.71,553,1,0
Other,23,Glasgow,691.77,446.88,191.94,7,Missed,Home,Argos,7085.25,435,1,0
Other,27,London,63.1,95.45,193.9,8,Missed,Electronics,eBay,2205.4,645,1,0
Other,22,Manchester,866.84,219.4,14.05,4,Ongoing,Home,Asda,7764.39,602,1,0
Male,33,Liverpool,1686.0,301.51,46.9,4,Paid,Groceries,Zara,9135.96,381,1,0
Female,27,Leeds,527.61,97.94,128.73,11,Ongoing,Electronics,Amazon,9543.41,661,0,0
Male,48,Sheffield,458.88,134.99,174.62,10,Paid,Groceries,Amazon,4802.67,759,0,0
Male,29,Birmingham,349.84,109.23,136.37,4,Ongoing,Groceries,Currys,1618.4,640,0,0
Male,32,Birmingham,1358.56,97.13,139.09,4,Ongoing,Groceries,Amazon,2263.1,478,0,0
Other,32,Manchester,1187.17,36.41,174.65,6,Paid,Home,Tesco,2424.3,820,1,0
Female,61,Leeds,525.99,259.06,170.15,3,Ongoing,Groceries,Asda,6986.37,653,1,0
Other,62,Sheffield,810.96,373.77,99.23,2,Missed,Electronics,Amazon,3646.31,572,0,0
Other,62,Manchester,741.76,461.97,122.48,5,Paid,Fashion,eBay,1917.94,381,1,0
Female,40,Birmingham,1394.74,247.87,25.96,7,Ongoing,Groceries,Nike,6439.89,680,2,0
Other,57,Liverpool,1821.14,173.03,54.71,3,Ongoing,Sports,eBay,1792.01,822,1,0
Other,61,Liverpool,1608.18,126.83,291.76,5,Missed,Groceries,Asda,6652.14,838,4,0
Male,38,London,363.26,61.26,161.83,2,Missed,Sports,Currys,5874.25,468,0,0
Male,32,Liverpool,747.76,102.93,39.61,2,Paid,Fashion,Zara,1250.2,739,2,0
Female,35,Glasgow,1314.11,28.47,196.3,1,Paid,Electronics,Amazon,7589.26,553,0,0
Male,46,Liverpool,1206.92,424.52,76.43,8,Ongoing,Groceries,Currys,9975.57,674,1,1
Male,45,Glasgow,1333.19,364.28,258.82,6,Ongoing,Sports,Currys,3608.93,601,1,1
Female,34,Manchester,1478.68,267.94,294.25,9,Paid,Sports,Currys,8179.28,796,0,0
Male,39,Leeds,1757.22,269.82,142.88,9,Ongoing,Sports,Currys,2553.45,787,0,0
Female,56,Birmingham,654.51,232.64,94.57,2,Paid,Groceries,eBay,7265.51,517,2,0
Other,27,Sheffield,1498.43,165.7,93.01,8,Paid,Beauty,Zara,9621.26,747,1,0
Male,26,Manchester,1633.47,230.97,67.64,7,Ongoing,Beauty,Amazon,1951.59,330,1,0
Female,35,Liverpool,878.4,36.3,87.35,8,Paid,Sports,Amazon,5558.28,548,2,0
Other,52,Leeds,366.05,399.13,189.79,1,Missed,Home,Currys,5469.02,426,0,1
Male,33,Glasgow,243.43,403.58,267.35,5,Paid,Home,Tesco,3396.07,385,1,0
Male,52,Liverpool,1843.73,39.43,214.02,4,Paid,Sports,Nike,8394.29,397,0,0
Female,54,Birmingham,490.87,66.61,158.44,11,Missed,Home,Currys,7357.25,379,1,0
Female,44,Liverpool,1794.59,47.37,261.3,6,Ongoing,Groceries,eBay,6780.15,400,0,0
Male,38,Sheffield,696.72,455.84,295.27,1,Paid,Home,Tesco,4895.26,736,0,0
Female,46,Sheffield,588.82,494.1,90.1,2,Missed,Sports,Zara,4755.14,643,0,0
Other,27,Glasgow,282.95,425.09,224.93,4,Missed,Beauty,eBay,6500.21,476,2,0
Female,39,Liverpool,961.32,133.45,155.89,3,Missed,Sports,Argos,7246.02,532,0,0
Male,34,London,1492.69,496.09,123.89,8,Ongoing,Home,Asda,3147.04,565,0,0
Male,60,London,1983.31,82.07,286.9,4,Ongoing,Home,Currys,9478.03,464,0,0
Male,42,Glasgow,578.25,40.62,73.79,3,Missed,Sports,Nike,1789.4,820,1,0
Female,37,Leeds,596.21,478.61,48.69,8,Ongoing,Sports,Amazon,1812.22,548,1,0
Female,62,Leeds,165.46,394.84,33.01,10,Missed,Beauty,Currys,5925.59,497,1,0
Female,51,Liverpool,552.63,234.68,57.48,10,Missed,Sports,Tesco,6095.63,312,2,0
Female,34,Birmingham,1966.29,204.92,38.63,1,Ongoing,Electronics,Nike,6810.66,686,1,1
Male,52,Liverpool,310.95,490.22,230.38,7,Ongoing,Groceries,Currys,1138.0,653,0,0
Female,63,Manchester,272.61,391.98,130.09,10,Missed,Home,Argos,3008.08,323,1,0
Male,21,Birmingham,501.33,476.81,172.69,7,Missed,Groceries,Currys,6639.09,552,1,0
Female,41,Leeds,631.12,345.94,120.18,6,Paid,Sports,Asda,8460.56,350,2,0
Other,52,Manchester,1303.85,378.4,41.09,11,Paid,Home,Argos,3189.13,407,1,1
Other,42,Liverpool,751.59,425.32,144.95,10,Ongoing,Sports,Currys,2730.53,718,2,0
Male,53,London,1755.97,459.61,294.04,10,Ongoing,Sports,Tesco,6657.97,767,1,0
Female,48,Birmingham,1208.52,29.67,194.17,5,Missed,Sports,Asda,6017.21,617,1,0
Other,52,Glasgow,1843.65,306.13,122.74,11,Missed,Fashion,Nike,8297.14,685,2,0
Other,21,Leeds,714.55,109.78,153.21,3,Paid,Sports,Asda,9517.73,668,0,0
Male,26,Leeds,1472.3,200.03,201.92,1,Missed,Home,Asda,2064.78,390,0,0
Female,18,Glasgow,474.88,324.33,77.67,2,Missed,Sports,Tesco,3492.61,306,1,0
Female,21,Liverpool,1930.21,256.36,92.14,2,Paid,Groceries,Tesco,8562.64,710,2,0
Male,50,London,934.51,374.65,138.37,10,Missed,Fashion,eBay,4168.18,510,1,0
Male,18,Manchester,1510.33,55.24,259.6,9,Ongoing,Home,Amazon,8432.86,797,0,0
Male,27,Leeds,1425.93,111.73,233.67,3,Ongoing,Home,Tesco,1522.88,768,2,0
Male,37,Manchester,136.46,132.41,140.34,7,Ongoing,Beauty,Currys,5213.33,720,0,0
Female,25,Liverpool,1189.81,39.11,245.49,5,Paid,Home,Currys,8926.19,537,1,0
Female,34,Birmingham,1874.87,405.81,235.29,2,Missed,Fashion,Currys,9600.5,551,0,0
Other,32,Liverpool,1001.15,117.12,246.54,11,Missed,Sports,Nike,3006.56,625,0,0
Other,37,Glasgow,1071.97,255.04,218.3,10,Paid,Home,eBay,8693.83,477,0,0
Female,19,Leeds,1682.72,420.67,202.03,4,Missed,Home,Argos,9832.34,763,1,0
Female,42,Leeds,109.92,87.52,53.95,10,Missed,Home,Zara,3957.3,608,1,0
Male,54,Glasgow,1174.59,341.17,275.38,1,Ongoing,Groceries,Argos,7886.38,316,1,0
Male,26,London,1999.43,358.64,254.79,5,Paid,Sports,Argos,3346.06,529,1,0
Other,30,Sheffield,1427.52,266.23,113.21,2,Missed,Electronics,Tesco,6346.4,452,2,0
Female,50,Glasgow,571.69,235.08,158.83,7,Missed,Beauty,Currys,2517.36,464,0,0
Female,37,London,1035.68,183.77,276.99,4,Ongoing,Sports,eBay,5523.26,684,1,0
Female,28,Sheffield,1163.85,55.06,170.89,8,Paid,Fashion,Asda,9579.4,695,1,1
Other,46,London,904.16,280.39,246.4,4,Missed,Fashion,Nike,6502.3,678,2,0
Female,22,London,566.51,385.58,90.89,7,Paid,Electronics,Asda,9500.11,628,0,0
Other,40,Manchester,1391.08,139.58,120.44,8,Ongoing,Beauty,Currys,5003.05,813,1,0
Female,40,London,666.19,15.7,144.62,1,Missed,Fashion,Zara,9666.87,807,1,1
Female,51,Glasgow,395.74,475.46,82.88,10,Ongoing,Sports,Zara,2134.76,452,2,0
Female,42,Manchester,1184.5,232.88,212.98,1,Ongoing,Sports,Nike,5671.99,677,0,0
Other,45,Manchester,1317.61,386.27,294.47,2,Ongoing,Fashion,Tesco,6656.04,703,1,0
Male,34,Glasgow,1983.02,289.1,57.65,8,Missed,Sports,Amazon,8097.8,350,2,0
Male,52,Manchester,1434.45,421.38,44.05,10,Ongoing,Sports,Argos,7677.86,751,0,0
Female,59,Sheffield,1016.21,182.75,296.1,2,Missed,Beauty,Tesco,7604.81,845,0,0
Other,35,London,847.42,43.21,173.6,7,Paid,Electronics,Nike,8884.37,846,0,0
Male,29,Manchester,1698.58,103.94,235.73,4,Ongoing,Sports,Nike,5784.39,377,1,0
Other,25,Leeds,1646.87,165.22,266.13,9,Ongoing,Electronics,Argos,8388.18,794,1,0
Male,23,Leeds,1369.54,100.48,265.4,8,Ongoing,Beauty,Currys,9510.95,723,1,0
Male,60,Glasgow,114.24,334.03,238.81,9,Missed,Groceries,Tesco,2906.96,303,1,0
Male,45,Sheffield,239.44,75.9,122.36,3,Ongoing,Sports,Amazon,6774.8,491,1,0
Female,56,Manchester,1130.6,496.93,250.59,2,Missed,Sports,Tesco,6605.12,632,2,1
Male,60,Manchester,928.31,147.15,291.19,10,Ongoing,Groceries,eBay,3806.14,843,1,0
Other,61,Sheffield,1047.68,111.2,277.76,5,Ongoing,Beauty,Asda,7793.47,433,0,1
Male,27,London,126.01,456.5,180.51,6,Missed,Fashion,Zara,9677.04,841,0,0
Other,61,Manchester,1685.02,61.6,225.07,9,Missed,Groceries,eBay,3064.43,398,1,1
Male,28,Leeds,932.32,179.75,108.2,8,Ongoing,Fashion,Zara,9022.9,675,0,0
Female,49,London,1742.56,290.85,96.85,5,Ongoing,Groceries,Amazon,3187.66,534,1,0
Other,19,Sheffield,1346.64,174.08,159.77,1,Ongoing,Fashion,Argos,1973.21,489,0,0
Female,23,Manchester,892.1,216.49,110.34,3,Paid,Fashion,Argos,9015.26,807,2,0
Male,40,Manchester,1921.84,489.25,124.28,4,Missed,Groceries,Argos,5291.7,825,0,0
Other,23,London,1427.87,152.59,254.06,7,Paid,Fashion,Zara,1002.56,573,0,0
Male,36,Sheffield,1155.58,111.17,289.01,10,Paid,Fashion,Currys,7484.3,538,1,0
Other,49,Birmingham,1397.79,189.74,252.96,10,Paid,Groceries,Tesco,3730.98,596,1,0
Female,55,London,1411.69,410.78,141.02,9,Paid,Home,eBay,4655.71,452,2,0
Other,43,London,1091.61,241.82,179.5,11,Paid,Fashion,Currys,8671.03,782,1,0
Female,57,Leeds,1837.3,249.36,249.91,2,Paid,Electronics,Asda,2162.64,824,1,0
Female,51,Birmingham,1784.6,319.66,268.98,2,Paid,Sports,Zara,4649.14,304,2,0
Male,48,Glasgow,160.69,396.17,219.15,3,Missed,Home,Nike,3989.71,516,1,0
Female,60,London,382.16,96.91,196.46,9,Missed,Beauty,eBay,3038.19,746,0,0
Female,51,Sheffield,457.0,439.02,10.36,5,Paid,Beauty,Asda,4875.11,336,0,0
Female,59,Birmingham,783.67,260.58,286.55,6,Ongoing,Sports,Zara,3434.24,505,0,0
Other,37,Sheffield,287.5,47.52,128.1,8,Ongoing,Fashion,Currys,5179.57,476,1,0
Female,20,Glasgow,878.18,269.51,185.88,10,Ongoing,Groceries,Zara,7406.54,556,3,0
Male,43,Birmingham,1689.72,89.32,273.99,7,Ongoing,Beauty,Zara,9903.46,635,1,0
Female,33,Manchester,1904.36,315.17,267.67,7,Ongoing,Fashion,Tesco,3507.02,722,0,0
Female,25,Sheffield,170.68,178.19,256.22,2,Paid,Groceries,Tesco,2795.68,544,1,0
Female,36,Birmingham,759.17,304.13,256.5,3,Ongoing,Sports,eBay,9251.18,371,0,1
Male,48,London,717.16,145.18,36.5,8,Ongoing,Sports,eBay,5899.02,448,2,0
Female,62,Birmingham,235.21,348.45,109.65,9,Paid,Home,Asda,6156.42,343,2,0
Other,35,Glasgow,394.66,346.77,219.39,1,Missed,Sports,Nike,7846.4,656,0,0
Male,45,London,1204.41,258.32,21.71,6,Missed,Home,Tesco,4650.08,437,3,0
Female,28,Leeds,713.66,208.04,58.92,9,Paid,Fashion,Asda,8292.79,542,1,0
Male,30,Liverpool,1755.21,494.26,64.43,11,Paid,Electronics,Amazon,5245.32,496,1,0
Other,47,Liverpool,753.42,55.85,160.44,7,Missed,Fashion,eBay,3643.53,393,1,0
Other,28,Liverpool,411.55,434.17,152.5,6,Ongoing,Home,Nike,3666.65,388,1,0
Other,49,Manchester,1622.01,483.18,260.15,1,Missed,Electronics,Argos,9578.81,412,2,0
Male,38,Glasgow,635.68,355.19,270.2,3,Paid,Home,Amazon,4244.5,592,3,0
Male,48,Leeds,197.47,205.1,161.1,10,Paid,Groceries,Asda,3771.45,777,4,0
Female,20,Manchester,838.53,170.25,137.09,10,Missed,Electronics,Tesco,5555.46,300,0,0
Male,18,Manchester,534.17,115.73,126.94,8,Paid,Fashion,Argos,4926.79,620,0,0
Male,57,Liverpool,1806.57,331.87,235.82,11,Ongoing,Groceries,eBay,6716.94,601,1,0
Female,19,London,1953.05,130.01,146.54,5,Paid,Home,Currys,9565.62,424,2,0
Male,46,Liverpool,1990.61,118.18,169.96,6,Ongoing,Beauty,Currys,5494.47,523,4,0
Other,44,Manchester,582.39,351.04,14.98,8,Paid,Beauty,Currys,1358.88,383,0,0
Male,57,Sheffield,1964.99,329.42,29.49,1,Ongoing,Fashion,Nike,2842.82,446,2,0
Male,30,Glasgow,1655.43,192.89,279.52,3,Paid,Electronics,Zara,1578.03,322,2,0
Male,64,Liverpool,1680.06,236.26,270.64,10,Ongoing,Fashion,Zara,1501.05,575,1,0
Male,19,Manchester,1311.34,80.56,241.73,11,Paid,Beauty,Tesco,9512.65,835,2,0
Female,23,Sheffield,944.22,388.2,20.92,9,Missed,Beauty,Currys,5644.71,744,0,0
Other,23,Leeds,939.62,335.63,230.6,8,Ongoing,Electronics,Argos,7941.06,464,0,0
Other,47,Birmingham,1069.05,356.6,211.33,10,Missed,Home,Currys,1993.29,681,0,0
Other,46,Leeds,566.98,415.13,153.32,10,Paid,Electronics,Zara,6812.85,663,0,0
Other,18,London,1205.0,400.25,279.93,7,Paid,Electronics,Zara,7983.0,343,1,0
Male,22,London,1407.62,413.3,124.58,2,Missed,Sports,Zara,5870.55,310,1,0
Male,61,Liverpool,1086.96,336.62,196.81,3,Ongoing,Home,eBay,1489.45,662,0,0
Female,46,Leeds,1504.66,495.92,233.86,8,Missed,Electronics,Asda,8630.13,828,1,0
Male,41,Glasgow,1965.48,46.81,112.24,1,Ongoing,Sports,Zara,7973.19,458,3,0
Male,39,Manchester,1417.82,210.94,226.05,2,Paid,Home,Asda,7170.07,838,1,0
Other,42,Leeds,624.31,254.92,267.41,4,Paid,Beauty,Amazon,2553.32,837,1,0
Other,38,Glasgow,1942.75,489.69,63.83,6,Missed,Beauty,Asda,8566.45,817,0,0
Male,32,Glasgow,1695.84,498.57,72.03,9,Ongoing,Groceries,Asda,6877.45,566,0,0
Male,23,London,336.34,197.11,68.73,6,Missed,Fashion,Argos,2154.82,802,1,0
Male,58,Birmingham,792.88,322.53,67.47,7,Missed,Electronics,Tesco,9046.67,635,0,0
Female,40,Birmingham,318.39,389.95,50.19,3,Missed,Beauty,Argos,1492.06,386,2,0
Male,31,Manchester,532.21,65.37,239.36,7,Missed,Electronics,Amazon,9279.48,533,1,0
Female,33,Birmingham,1618.17,180.82,151.78,4,Paid,Groceries,eBay,8630.35,776,0,0
Other,50,London,291.92,284.93,139.53,7,Missed,Electronics,Nike,4152.61,425,2,0
Male,53,Glasgow,371.48,320.58,25.71,6,Ongoing,Sports,Argos,9365.21,350,2,0
Male,39,Leeds,795.68,412.73,258.11,9,Missed,Beauty,Nike,1174.91,838,0,0
Male,51,Liverpool,299.6,55.1,105.15,9,Paid,Electronics,Currys,6122.73,362,1,0
Male,41,Leeds,1679.24,322.55,284.77,8,Ongoing,Groceries,Nike,2039.3,369,1,0
Female,60,Glasgow,1155.14,415.71,79.63,7,Paid,Home,Asda,1948.79,501,1,0
Male,62,Glasgow,737.71,129.91,239.34,8,Paid,Beauty,Argos,4791.31,444,1,0
Female,49,Glasgow,1776.55,283.87,192.97,2,Missed,Beauty,Tesco,3727.91,771,1,0
Male,33,Sheffield,714.71,70.71,12.64,9,Paid,Groceries,Zara,8285.46,666,1,0
Female,42,Sheffield,1675.9,16.69,49.29,5,Paid,Fashion,Zara,8220.38,821,2,0
Male,47,London,1229.86,309.4,169.01,9,Paid,Beauty,Zara,5547.74,653,1,0
Female,44,Glasgow,639.84,210.81,260.62,11,Missed,Groceries,eBay,3373.6,455,2,0
Other,33,Glasgow,245.77,240.86,204.18,11,Missed,Home,Currys,5578.85,753,1,0
Female,23,London,527.54,169.0,100.26,2,Paid,Home,Nike,2176.56,642,1,0
Other,38,London,610.86,498.04,33.6,3,Ongoing,Beauty,Currys,5282.73,751,0,0
Male,38,Manchester,1316.83,494.46,84.85,5,Ongoing,Sports,Zara,4564.31,756,0,0
Other,58,Sheffield,1812.46,243.85,172.1,4,Ongoing,Groceries,Argos,7284.67,704,3,1
Other,49,Leeds,1593.23,130.66,191.06,1,Missed,Electronics,eBay,7096.83,499,1,0
Female,25,Birmingham,724.01,120.38,135.75,9,Ongoing,Electronics,Nike,4969.6,438,4,0
Other,37,Liverpool,1504.34,122.95,30.59,8,Missed,Home,Argos,5666.26,621,1,0
Other,36,Leeds,95.77,337.4,282.48,7,Ongoing,Beauty,Amazon,8842.17,809,1,0
Female,52,Birmingham,159.59,425.16,26.22,4,Paid,Groceries,eBay,7202.8,654,0,1
Other,36,Glasgow,900.67,477.58,122.47,6,Ongoing,Sports,Nike,9843.21,604,0,0
Female,20,Birmingham,221.59,204.39,164.38,3,Ongoing,Beauty,Currys,3319.67,616,1,0
Other,58,Sheffield,1364.26,129.59,191.81,8,Ongoing,Beauty,Currys,2205.79,608,2,0
Other,19,Glasgow,478.47,314.64,188.05,11,Missed,Beauty,Zara,4757.83,332,0,0
Other,40,Sheffield,820.5,35.88,148.54,6,Paid,Electronics,Nike,4406.97,611,0,0
Female,48,Leeds,432.77,386.3,147.66,5,Paid,Beauty,Amazon,2780.32,401,3,0
Other,25,Liverpool,643.87,411.85,132.76,11,Missed,Fashion,eBay,5483.18,444,0,0
Other,44,London,215.73,186.61,177.75,4,Ongoing,Fashion,Tesco,9797.66,845,0,0
Male,27,Manchester,329.19,141.92,69.53,2,Ongoing,Fashion,Currys,2664.61,477,2,0
Male,47,Liverpool,890.15,265.62,177.23,11,Missed,Electronics,Nike,3845.97,717,0,0
Other,20,Liverpool,1480.99,24.7,290.46,10,Missed,Sports,Nike,8497.98,463,2,0
Female,25,London,746.23,421.31,14.04,9,Missed,Home,eBay,1814.54,432,2,0
Female,26,London,1089.44,85.57,167.62,10,Paid,Groceries,Tesco,3148.39,333,1,0
Female,44,Glasgow,1974.78,291.31,282.97,9,Paid,Groceries,Asda,1602.77,367,1,0
Female,20,Glasgow,651.55,488.62,133.92,3,Ongoing,Sports,Currys,8880.06,603,1,0
Male,31,Sheffield,437.73,457.65,107.93,8,Missed,Sports,Amazon,8667.66,338,2,0
Female,23,Leeds,1459.6,194.3,30.42,1,Ongoing,Electronics,eBay,7904.48,740,1,0
Female,52,Manchester,910.77,290.94,21.75,7,Paid,Fashion,Nike,6297.63,766,0,0
Other,25,Sheffield,515.79,170.49,267.68,7,Missed,Sports,Asda,9058.72,410,0,0
Female,25,Glasgow,170.05,42.08,213.19,6,Missed,Electronics,Zara,4442.35,468,3,0
Other,48,London,309.7,268.63,66.65,7,Missed,Sports,Zara,9297.36,333,1,0
Other,24,Liverpool,1138.87,97.5,277.47,9,Paid,Electronics,Zara,9610.82,678,1,0
Female,28,Leeds,465.39,61.72,56.97,3,Paid,Sports,Currys,1216.37,646,0,0
Other,55,Manchester,1482.31,274.02,24.96,8,Paid,Fashion,Amazon,3572.53,542,0,0
Male,57,Birmingham,52.03,209.6,194.76,11,Paid,Fashion,Amazon,3215.52,623,1,0
Female,50,Glasgow,1965.82,180.88,184.5,11,Paid,Sports,Nike,2651.29,772,2,0
Other,56,Liverpool,918.37,482.99,282.5,9,Ongoing,Fashion,Zara,2168.42,527,0,0
Male,45,London,523.63,148.08,244.31,1,Paid,Sports,Argos,7772.82,700,2,0
Other,27,Glasgow,682.38,68.48,195.18,4,Paid,Electronics,eBay,2570.47,703,1,0
Male,21,London,881.12,53.75,122.5,2,Paid,Electronics,Currys,1136.93,502,1,0
Other,51,Glasgow,188.4,208.49,105.05,10,Paid,Home,Amazon,1218.55,815,1,0
Male,64,Leeds,735.29,64.43,243.38,3,Missed,Home,Zara,4137.82,554,0,0
Female,42,Leeds,394.96,200.01,240.42,2,Paid,Electronics,Tesco,9990.39,524,1,0
Male,59,Sheffield,253.73,388.49,242.97,9,Paid,Electronics,Asda,2905.96,319,5,0
Other,44,London,1930.76,305.14,100.31,1,Ongoing,Home,Nike,7533.87,409,2,0
Male,50,London,333.44,95.87,123.37,8,Missed,Sports,Currys,4520.94,518,0,0
Female,18,Liverpool,92.82,289.47,143.88,7,Ongoing,Fashion,eBay,3185.93,716,3,0
Male,35,Birmingham,582.43,288.24,71.3,8,Ongoing,Home,eBay,6004.99,318,4,0
Female,46,Liverpool,1082.15,407.88,295.08,2,Missed,Electronics,Zara,6441.98,574,0,0
Male,58,London,691.8,404.84,26.95,6,Paid,Groceries,eBay,7717.18,587,2,0
Male,32,Liverpool,443.3,25.89,88.79,6,Paid,Fashion,eBay,3034.83,348,1,0
Other,54,Birmingham,1303.74,63.28,62.67,3,Missed,Home,Tesco,3479.53,575,2,0
Other,18,Liverpool,414.34,396.44,199.71,9,Missed,Home,Amazon,3312.16,621,1,0
Other,48,Leeds,1146.38,38.31,225.37,5,Paid,Beauty,Amazon,5344.24,677,0,0
Female,45,Birmingham,1296.29,71.73,84.37,4,Missed,Sports,Tesco,9407.96,847,1,0
Female,38,Leeds,458.84,209.84,189.48,3,Missed,Fashion,Zara,4759.94,515,1,0
Female,24,Liverpool,790.19,318.7,288.03,7,Paid,Home,Zara,3252.68,411,0,0
Male,58,Leeds,194.47,136.73,158.63,4,Ongoing,Home,Zara,9105.07,619,1,0
Male,36,Sheffield,203.61,181.09,131.62,6,Paid,Fashion,eBay,9081.78,821,2,0
Male,21,Glasgow,1066.62,363.31,228.28,5,Missed,Sports,Nike,8947.9,611,0,0
Other,48,London,873.61,32.53,123.85,1,Paid,Electronics,eBay,3790.36,558,0,0
Other,18,Manchester,784.62,127.56,35.82,5,Ongoing,Sports,Tesco,7797.25,418,2,0
Female,63,Glasgow,1801.87,62.27,106.87,8,Ongoing,Sports,Tesco,3097.28,802,2,0
Female,23,Manchester,122.55,280.93,157.25,1,Paid,Beauty,Currys,9714.24,498,0,0
Female,43,London,124.33,479.76,262.97,6,Paid,Groceries,Asda,3399.14,344,1,0
Male,33,Sheffield,1962.32,62.85,249.04,1,Ongoing,Groceries,Currys,9971.67,333,1,0
Other,50,Manchester,272.83,214.7,132.12,2,Paid,Electronics,Amazon,8957.01,379,1,0
Female,21,Manchester,650.16,136.24,37.46,7,Missed,Groceries,Amazon,2337.66,831,0,0
Other,63,Leeds,1750.35,153.81,280.43,10,Ongoing,Home,Amazon,2959.63,528,1,0
Male,49,Glasgow,1032.81,152.73,216.49,5,Paid,Electronics,Asda,6813.15,564,1,0
Male,39,Sheffield,1545.76,250.25,259.9,3,Paid,Groceries,Tesco,4532.51,648,1,0
Female,29,Liverpool,130.9,141.6,270.47,8,Paid,Sports,Amazon,3780.52,716,0,0
Other,53,Leeds,1765.67,304.12,221.95,7,Paid,Electronics,Argos,8070.59,365,1,0
Female,61,Manchester,1905.0,434.61,12.31,11,Ongoing,Sports,Argos,4883.3,781,2,0
Other,23,Birmingham,1224.8,312.24,119.7,7,Ongoing,Groceries,Amazon,8394.19,305,2,0
Male,58,Leeds,1023.88,335.92,298.95,11,Ongoing,Beauty,Nike,4989.75,783,0,0
Female,58,Manchester,230.21,51.03,195.5,10,Ongoing,Fashion,Asda,1725.68,771,2,0
Female,39,Sheffield,360.55,403.66,102.49,11,Paid,Home,Zara,9680.06,775,1,1
Other,63,London,585.53,396.31,41.96,2,Missed,Fashion,Argos,9973.49,569,1,0
Male,53,London,1747.67,188.98,180.68,2,Ongoing,Fashion,Asda,5432.07,622,1,0
Female,31,Sheffield,1813.77,159.31,70.7,8,Missed,Sports,eBay,9256.1,509,1,0
Female,18,Sheffield,408.79,275.76,80.96,4,Paid,Home,Amazon,9469.73,327,0,0
Other,31,Manchester,395.87,286.8,14.4,11,Missed,Beauty,Argos,7398.24,466,0,0
Male,37,Leeds,1918.9,177.97,118.52,8,Missed,Fashion,eBay,2868.03,630,2,0
Male,58,London,1048.03,324.07,181.86,3,Paid,Home,Nike,4940.97,442,1,0
Female,40,Manchester,319.46,23.58,54.35,1,Ongoing,Electronics,Nike,8962.79,356,1,0
Other,23,Sheffield,795.76,260.02,20.27,5,Missed,Groceries,Amazon,1436.24,508,0,0
Female,54,Sheffield,1517.16,226.21,215.62,7,Ongoing,Fashion,eBay,5085.16,468,0,0
Female,23,Leeds,1030.65,190.68,32.39,8,Ongoing,Sports,Amazon,4972.07,585,1,0
Other,26,Manchester,615.14,337.13,51.69,3,Missed,Electronics,Amazon,5047.09,448,1,0
Male,53,Manchester,615.36,417.52,261.23,5,Paid,Sports,eBay,7470.17,305,0,0
Male,59,Manchester,154.89,173.15,36.56,8,Paid,Sports,Currys,2103.65,758,3,0
Male,30,Manchester,460.06,338.69,13.66,6,Ongoing,Groceries,Amazon,1746.2,314,1,0
Male,33,London,510.6,347.09,151.63,7,Missed,Electronics,Amazon,8591.86,843,2,0
Male,60,Sheffield,1616.3,323.95,203.41,10,Ongoing,Fashion,Amazon,3780.26,610,0,0
Female,30,Leeds,1751.63,107.37,139.42,6,Missed,Groceries,Amazon,5436.77,398,2,0
Other,61,Manchester,312.34,213.91,79.57,5,Missed,Groceries,eBay,2131.4,659,1,0
Female,62,Manchester,1276.31,33.84,159.92,4,Ongoing,Home,Tesco,5805.3,663,2,0
Male,43,Sheffield,1208.43,421.8,168.24,4,Ongoing,Electronics,Zara,9527.08,648,1,0
Male,50,Birmingham,1775.12,240.92,107.79,10,Paid,Sports,Asda,5672.5,598,3,0
Other,37,Manchester,1221.06,412.42,278.36,1,Paid,Electronics,Currys,7435.2,547,0,0
Female,21,London,734.61,135.7,52.56,4,Missed,Home,Amazon,6679.31,489,1,0
Other,49,Liverpool,92.21,107.44,273.19,2,Paid,Beauty,Tesco,2447.91,344,2,0
Other,38,Birmingham,925.63,368.91,242.41,5,Missed,Groceries,Asda,1412.43,444,0,0
Male,28,Glasgow,396.05,363.81,232.3,9,Missed,Electronics,Asda,8979.04,800,1,0
Male,39,Manchester,1318.03,63.74,43.47,2,Ongoing,Fashion,Tesco,3201.34,703,1,0
Other,58,Sheffield,1088.88,33.87,174.87,3,Paid,Fashion,Tesco,4912.2,652,0,0
Other,56,Leeds,287.85,74.2,24.1,4,Missed,Home,Argos,2127.67,390,0,0
Female,59,Manchester,1376.74,40.27,246.92,1,Missed,Electronics,Argos,1324.67,431,1,0
Other,33,Sheffield,1379.26,324.31,66.49,4,Missed,Fashion,Argos,1616.61,658,0,0
Female,57,Manchester,322.49,284.61,260.39,1,Paid,Groceries,Zara,7143.14,568,0,0
Male,26,Birmingham,1855.65,198.88,286.31,3,Missed,Beauty,Amazon,5926.06,585,1,0
Male,51,Liverpool,1739.65,492.78,122.93,7,Missed,Groceries,Zara,5177.71,381,0,0
Female,57,London,63.85,157.12,31.63,7,Ongoing,Fashion,Argos,6273.62,461,0,0
Female,48,Birmingham,1137.12,300.96,103.44,10,Missed,Home,eBay,5532.12,800,1,0
Female,33,Glasgow,119.65,248.2,134.86,3,Missed,Home,Argos,1570.71,623,1,0
Male,51,Liverpool,1709.47,426.75,154.53,11,Ongoing,Home,eBay,9364.31,839,0,0
Male,48,Birmingham,1258.64,479.53,29.67,9,Ongoing,Beauty,Currys,2204.03,599,0,0
